14 4 10 [1, 3, 7, 0, 5, 2, 4, 6]
13 5 8 [1, 3, 0, 7, 5, 2, 4, 6]
14 6 8 [1, 3, 4, 7, 5, 2, 0, 6]
13 7 6 [1, 3, 4, 7, 5, 2, 6, 0]
14 6 8 [1, 0, 3, 7, 5, 2, 4, 6]
15 7 8 [1, 3, 7, 4, 5, 2, 0, 6]
14 8 6 [1, 3, 7, 4, 5, 2, 6, 0]
15 7 8 [1, 3, 7, 5, 0, 2, 4, 6]
14 8 6 [1, 3, 7, 5, 2, 0, 4, 6]
13 9 4 [1, 3, 7, 5, 2, 4, 0, 6]
12 10 2 [1, 3, 7, 5, 2, 4, 6, 0]
15 9 6 [1, 3, 7, 5, 6, 2, 4, 0]
15 7 8 [0, 1, 3, 7, 5, 2, 4, 6]
15 3 12 [1, 3, 7, 6, 5, 0, 2, 4]
16 10 6 [0, 2, 4, 3, 5, 7, 6, 1]
16 8 8 [2, 0, 3, 6, 4, 5, 7, 1]
16 8 8 [1, 2, 3, 7, 4, 5, 0, 6]
15 9 6 [1, 2, 3, 7, 4, 5, 6, 0]
16 8 8 [0, 1, 2, 3, 4, 5, 7, 6]
16 8 8 [1, 2, 4, 3, 0, 5, 7, 6]
14 10 4 [1, 2, 4, 3, 6, 5, 7, 0]
16 6 10 [0, 2, 3, 1, 5, 7, 4, 6]
16 6 10 [1, 2, 0, 3, 6, 5, 7, 4]
16 6 10 [1, 0, 2, 3, 5, 7, 4, 6]
16 6 10 [4, 2, 3, 6, 1, 5, 7, 0]
16 6 10 [0, 3, 7, 6, 5, 2, 4, 1]
16 6 10 [0, 3, 7, 1, 5, 2, 4, 6]
17 13 4 [0, 2, 3, 4, 6, 5, 7, 1]
17 13 4 [0, 3, 7, 5, 2, 4, 6, 1]
17 11 6 [1, 2, 4, 3, 6, 5, 0, 7]
17 9 8 [0, 2, 3, 4, 1, 5, 7, 6]
17 7 10 [1, 2, 0, 6, 4, 5, 7, 3]
17 7 10 [2, 0, 3, 6, 5, 7, 4, 1]
17 7 10 [1, 2, 3, 6, 0, 4, 5, 7]
17 9 8 [1, 2, 3, 6, 7, 4, 5, 0]
17 7 10 [1, 2, 7, 3, 4, 5, 0, 6]
16 8 8 [1, 2, 7, 3, 4, 5, 6, 0]
17 7 10 [1, 2, 3, 5, 0, 7, 4, 6]
15 9 6 [1, 2, 3, 5, 6, 7, 4, 0]
17 7 10 [0, 2, 3, 1, 6, 5, 7, 4]
17 7 10 [1, 3, 4, 7, 5, 0, 2, 6]
17 7 10 [1, 2, 3, 7, 5, 0, 4, 6]
16 8 8 [1, 2, 3, 7, 5, 4, 0, 6]
15 9 6 [1, 2, 3, 7, 5, 4, 6, 0]
17 7 10 [1, 0, 2, 3, 6, 5, 7, 4]
17 7 10 [0, 1, 2, 3, 5, 7, 4, 6]
17 5 12 [1, 2, 3, 6, 0, 7, 4, 5]
17 5 12 [1, 0, 3, 6, 2, 5, 7, 4]
17 5 12 [2, 0, 3, 6, 5, 1, 7, 4]
16 6 10 [0, 2, 3, 6, 5, 1, 7, 4]
17 9 8 [4, 2, 3, 6, 5, 1, 7, 0]
17 5 12 [2, 1, 3, 6, 0, 5, 7, 4]
13 7 6 [2, 1, 3, 6, 4, 5, 7, 0]
16 8 8 [2, 1, 3, 6, 4, 5, 0, 7]
17 5 12 [4, 1, 3, 6, 5, 2, 0, 7]
17 5 12 [1, 3, 7, 6, 0, 2, 4, 5]
16 6 10 [1, 3, 7, 6, 2, 0, 4, 5]
15 7 8 [1, 3, 7, 6, 2, 4, 0, 5]
16 8 8 [1, 3, 7, 6, 2, 4, 5, 0]
17 3 14 [1, 2, 0, 6, 5, 7, 3, 4]
18 14 4 [0, 2, 3, 4, 5, 7, 6, 1]
18 12 6 [1, 2, 3, 4, 6, 0, 5, 7]
17 9 8 [1, 0, 3, 4, 5, 2, 7, 6]
18 10 8 [6, 2, 3, 1, 4, 5, 7, 0]
18 10 8 [1, 3, 0, 7, 5, 2, 6, 4]
18 10 8 [0, 3, 4, 7, 5, 2, 6, 1]
18 10 8 [1, 3, 0, 5, 2, 4, 7, 6]
18 10 8 [1, 3, 7, 5, 6, 2, 0, 4]
18 10 8 [6, 1, 3, 7, 5, 2, 4, 0]
18 10 8 [1, 2, 3, 0, 4, 5, 6, 7]
18 10 8 [1, 0, 3, 5, 2, 7, 4, 6]
18 10 8 [1, 2, 3, 5, 6, 7, 0, 4]
18 10 8 [4, 2, 3, 1, 6, 5, 7, 0]
18 10 8 [1, 2, 3, 0, 5, 4, 6, 7]
18 10 8 [0, 1, 3, 6, 4, 5, 7, 2]
18 8 10 [4, 2, 3, 6, 0, 5, 7, 1]
17 9 8 [4, 2, 3, 6, 5, 0, 7, 1]
18 10 8 [4, 2, 3, 6, 5, 7, 0, 1]
18 8 10 [2, 0, 3, 1, 4, 5, 7, 6]
18 8 10 [1, 5, 2, 3, 4, 0, 7, 6]
18 8 10 [1, 2, 3, 7, 6, 5, 0, 4]
17 9 8 [1, 2, 3, 7, 6, 5, 4, 0]
18 8 10 [1, 2, 4, 0, 5, 7, 6, 3]
18 8 10 [1, 0, 4, 3, 5, 2, 7, 6]
16 6 10 [1, 3, 0, 4, 5, 2, 7, 6]
18 8 10 [1, 3, 7, 4, 5, 0, 2, 6]
18 8 10 [0, 3, 7, 5, 1, 2, 4, 6]
18 8 10 [5, 1, 3, 7, 0, 2, 4, 6]
17 9 8 [5, 1, 3, 7, 2, 0, 4, 6]
16 10 6 [5, 1, 3, 7, 2, 4, 0, 6]
15 11 4 [5, 1, 3, 7, 2, 4, 6, 0]
18 10 8 [5, 1, 3, 7, 6, 2, 4, 0]
18 8 10 [1, 0, 2, 6, 4, 5, 7, 3]
18 8 10 [1, 2, 3, 5, 7, 0, 4, 6]
17 9 8 [1, 0, 3, 5, 7, 2, 4, 6]
17 9 8 [1, 2, 3, 5, 7, 4, 0, 6]
16 10 6 [1, 2, 3, 5, 7, 4, 6, 0]
18 10 8 [1, 3, 0, 5, 7, 2, 4, 6]
18 10 8 [0, 1, 3, 5, 7, 2, 4, 6]
18 8 10 [0, 1, 2, 3, 6, 5, 7, 4]
18 8 10 [2, 1, 3, 0, 4, 5, 7, 6]
18 10 8 [0, 1, 3, 2, 4, 5, 7, 6]
18 6 12 [1, 2, 0, 6, 5, 7, 4, 3]
18 6 12 [1, 2, 0, 6, 4, 5, 3, 7]
18 6 12 [1, 2, 3, 6, 7, 0, 4, 5]
18 6 12 [1, 5, 3, 6, 2, 0, 7, 4]
17 7 10 [1, 5, 3, 6, 2, 7, 0, 4]
16 8 8 [1, 5, 3, 6, 2, 7, 4, 0]
18 6 12 [0, 1, 3, 6, 2, 5, 7, 4]
18 6 12 [4, 1, 3, 6, 5, 0, 2, 7]
18 4 14 [2, 0, 3, 6, 1, 5, 7, 4]
18 4 14 [1, 3, 7, 6, 0, 5, 2, 4]
16 6 10 [1, 3, 7, 6, 4, 5, 2, 0]
18 4 14 [1, 0, 2, 6, 5, 7, 3, 4]
18 2 16 [5, 1, 3, 6, 0, 2, 7, 4]
16 4 12 [5, 1, 3, 6, 4, 2, 7, 0]
18 2 16 [1, 3, 6, 0, 5, 2, 7, 4]
11 3 8 [1, 3, 6, 4, 5, 2, 7, 0]
14 4 10 [1, 3, 6, 4, 5, 2, 0, 7]
15 5 10 [1, 3, 6, 4, 5, 0, 2, 7]
16 6 10 [0, 3, 6, 4, 5, 2, 7, 1]
17 9 8 [2, 3, 6, 4, 5, 0, 7, 1]
18 10 8 [2, 3, 6, 4, 5, 7, 0, 1]
18 6 12 [1, 0, 6, 4, 5, 3, 2, 7]
18 6 12 [1, 3, 6, 4, 0, 5, 2, 7]
18 8 10 [1, 3, 6, 4, 7, 5, 2, 0]
19 13 6 [0, 2, 4, 3, 6, 5, 7, 1]
19 13 6 [1, 2, 3, 4, 0, 6, 5, 7]
19 15 4 [1, 2, 3, 4, 7, 6, 5, 0]
19 13 6 [1, 2, 3, 4, 0, 5, 6, 7]
18 14 4 [1, 2, 3, 4, 5, 0, 6, 7]
17 15 2 [1, 2, 3, 4, 5, 6, 0, 7]
16 16 0 [1, 2, 3, 4, 5, 6, 7, 0]
